gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	recordedByID	identifiedByID	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name
2464441634																										CAR:783:2017:00616									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00616			Felipe Veloza Romero									PRESENT							Caminando frente a la cámara												2017-01-12T00:00:00				2017	1	12		Bosques tropicales y subtropicales	Cámara Trampa					Caminando frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Machetá		El Retiro								4.9648	-73.668																																				Felipe Veloza Romero	2017-01-12T00:00:00												Eira barbara (Linnaeus, 1758)								Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Eira		barbara		SPECIES		Tayra		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.162Z	3035.0								true	false	2433716	2433716	1	44	359	732	5307	2433715		2433716	Eira barbara	Eira	Eira barbara (Linnaeus, 1758)	Eira barbara		DWC_ARCHIVE	2020-09-01T14:02:29.162Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.53_1	Machetá		
2464441633																										CAR:783:2017:00586									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00586			Felipe Veloza Romero									PRESENT							Pasa frente a la cámara												2017-05-30T00:00:00				2017	5	30		Cosmopolita	Cámara Trampa					Pasa frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9184	-73.7323																																				Felipe Veloza Romero	2017-05-30T00:00:00												Mus musculus Linnaeus, 1758								Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus		musculus		SPECIES		Ratón		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.619Z	3048.0								true	false	7429082	7429082	1	44	359	1459	5510	9800657		7429082	Mus musculus	Mus	Mus musculus Linnaeus, 1758	Mus musculus		DWC_ARCHIVE	2020-09-01T14:02:29.619Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464441632																										CAR:783:2017:00582									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00582			Felipe Veloza Romero									PRESENT							Caminando en senda frente a la cámara												2017-05-20T00:00:00				2017	5	20		Cosmopolita	Cámara Trampa					Caminando en senda frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9184	-73.7323																																				Felipe Veloza Romero	2017-05-20T00:00:00												Mus musculus Linnaeus, 1758								Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus		musculus		SPECIES		Ratón		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.590Z	3048.0								true	false	7429082	7429082	1	44	359	1459	5510	9800657		7429082	Mus musculus	Mus	Mus musculus Linnaeus, 1758	Mus musculus		DWC_ARCHIVE	2020-09-01T14:02:29.590Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464441631																										CAR:783:2017:00564									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00564			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-09-26T00:00:00				2017	9	26		Generalista	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.8995	-73.7399																																				Felipe Veloza Romero	2017-09-26T00:00:00												Puma concolor (Linnaeus, 1771)								Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma		concolor		SPECIES		Puma		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.540Z	3078.0								true	false	2435099	2435099	1	44	359	732	9703	2435098		2435099	Puma concolor	Puma	Puma concolor (Linnaeus, 1771)	Puma concolor		DWC_ARCHIVE	2020-09-01T14:02:29.540Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464441630																										CAR:783:2017:00560									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00560			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-07-21T00:00:00				2017	7	21		Generalista	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9154	-73.7284																																				Felipe Veloza Romero	2017-07-21T00:00:00												Puma concolor (Linnaeus, 1771)								Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma		concolor		SPECIES		Puma		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.531Z	3039.0								true	false	2435099	2435099	1	44	359	732	9703	2435098		2435099	Puma concolor	Puma	Puma concolor (Linnaeus, 1771)	Puma concolor		DWC_ARCHIVE	2020-09-01T14:02:29.531Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464441629																										CAR:783:2017:00557									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00557			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-07-29T00:00:00				2017	7	29		Generalista	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9161	-73.7305																																				Felipe Veloza Romero	2017-07-29T00:00:00												Puma concolor (Linnaeus, 1771)								Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma		concolor		SPECIES		Puma		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.555Z	3052.0								true	false	2435099	2435099	1	44	359	732	9703	2435098		2435099	Puma concolor	Puma	Puma concolor (Linnaeus, 1771)	Puma concolor		DWC_ARCHIVE	2020-09-01T14:02:29.555Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464441628																										CAR:783:2017:00553									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00553			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-07-23T00:00:00				2017	7	23		Generalista	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9144	-73.7279																																				Felipe Veloza Romero	2017-07-23T00:00:00												Puma concolor (Linnaeus, 1771)								Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma		concolor		SPECIES		Puma		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.562Z	3038.0								true	false	2435099	2435099	1	44	359	732	9703	2435098		2435099	Puma concolor	Puma	Puma concolor (Linnaeus, 1771)	Puma concolor		DWC_ARCHIVE	2020-09-01T14:02:29.562Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464441627																										CAR:783:2017:00542									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00542			Felipe Veloza Romero									PRESENT							Comiendo pasto frente a la cámara												2017-09-02T00:00:00				2017	9	2		Cosmopolita	Cámara Trampa					Comiendo pasto frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9161	-73.7305																																				Felipe Veloza Romero	2017-09-02T00:00:00												Canis lupus familiaris Linnaeus, 1758								Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis		lupus	familiaris	SUBSPECIES		Perro		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.717Z	3052.0								true	false	6164210	6164210	1	44	359	732	9701	5219142		5219173	Canis lupus	Canis	Canis lupus familiaris Linnaeus, 1758	Canis lupus familiaris		DWC_ARCHIVE	2020-09-01T14:02:29.717Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464441626																										CAR:783:2017:00517									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00517			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-08-12T00:00:00				2017	8	12		Bosque andino y altoandino	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	La Calera		El Manzano								4.7159	-73.8759																																				Felipe Veloza Romero	2017-08-12T00:00:00												Penelope montagnii (Bonaparte, 1856)								Animalia	Chordata	Aves	Galliformes	Cracidae	Penelope		montagnii		SPECIES		Pava		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.671Z	3165.0								true	false	2482198	2482198	1	44	212	723	5237	2482191		2482198	Penelope montagnii	Penelope	Penelope montagnii (Bonaparte, 1856)	Penelope montagnii		DWC_ARCHIVE	2020-09-01T14:02:29.671Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.47_1	La Calera		
2464441625																										CAR:783:2017:00513									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00513			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-12-03T00:00:00				2017	12	3		Bosque andino y altoandino	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Amoladero								4.8772	-73.7178																																				Felipe Veloza Romero	2017-12-03T00:00:00												Penelope montagnii (Bonaparte, 1856)								Animalia	Chordata	Aves	Galliformes	Cracidae	Penelope		montagnii		SPECIES		Pava		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.699Z	2923.0								true	false	2482198	2482198	1	44	212	723	5237	2482191		2482198	Penelope montagnii	Penelope	Penelope montagnii (Bonaparte, 1856)	Penelope montagnii		DWC_ARCHIVE	2020-09-01T14:02:29.699Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464441624																										CAR:783:2017:00506									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00506			Felipe Veloza Romero									PRESENT							Frente a la cámara se rasca												2017-11-06T00:00:00				2017	11	6		Bosque andino y altoandino	Cámara Trampa					Frente a la cámara se rasca				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9011	-73.7398																																				Felipe Veloza Romero	2017-11-06T00:00:00												Penelope montagnii (Bonaparte, 1856)								Animalia	Chordata	Aves	Galliformes	Cracidae	Penelope		montagnii		SPECIES		Pava		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.773Z	3077.0								true	false	2482198	2482198	1	44	212	723	5237	2482191		2482198	Penelope montagnii	Penelope	Penelope montagnii (Bonaparte, 1856)	Penelope montagnii		DWC_ARCHIVE	2020-09-01T14:02:29.773Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464441623																										CAR:783:2017:00502									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00502			Felipe Veloza Romero									PRESENT							Mirla frente a la cámara												2017-06-12T00:00:00				2017	6	12		Bosque andino y altoandino	Cámara Trampa					Mirla frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.9144	-73.7279																																				Felipe Veloza Romero	2017-06-12T00:00:00												Penelope montagnii (Bonaparte, 1856)								Animalia	Chordata	Aves	Galliformes	Cracidae	Penelope		montagnii		SPECIES		Pava		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:29.778Z	3038.0								true	false	2482198	2482198	1	44	212	723	5237	2482191		2482198	Penelope montagnii	Penelope	Penelope montagnii (Bonaparte, 1856)	Penelope montagnii		DWC_ARCHIVE	2020-09-01T14:02:29.778Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464441622																										CAR:783:2017:00498									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00498			Felipe Veloza Romero									PRESENT							Caminando frente a la cámara												2017-01-02T00:00:00				2017	1	2		Bosque andino y altoandino	Cámara Trampa					Caminando frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Machetá		El Retiro								4.9648	-73.668																																				Felipe Veloza Romero	2017-01-02T00:00:00												Penelope montagnii (Bonaparte, 1856)								Animalia	Chordata	Aves	Galliformes	Cracidae	Penelope		montagnii		SPECIES		Pava		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:28.899Z	3035.0								true	false	2482198	2482198	1	44	212	723	5237	2482191		2482198	Penelope montagnii	Penelope	Penelope montagnii (Bonaparte, 1856)	Penelope montagnii		DWC_ARCHIVE	2020-09-01T14:02:28.899Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.53_1	Machetá		
2464441621																										CAR:783:2017:00476									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00476			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-11-09T00:00:00				2017	11	9		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	La Calera		El Manzano								4.716	-73.8751																																				Felipe Veloza Romero	2017-11-09T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:28.838Z	3129.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:28.838Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.47_1	La Calera		
2464441620																										CAR:783:2017:00472									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00472			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-11-06T00:00:00				2017	11	6		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Amoladero								4.8772	-73.7178																																				Felipe Veloza Romero	2017-11-06T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:28.825Z	2923.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:28.825Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464441619																										CAR:783:2017:00469									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00469			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-10-11T00:00:00				2017	10	11		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Amoladero								4.8772	-73.7178																																				Felipe Veloza Romero	2017-10-11T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:28.950Z	2923.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:28.950Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464441618																										CAR:783:2017:00465									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00465			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-11-09T00:00:00				2017	11	9		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.8995	-73.7399																																				Felipe Veloza Romero	2017-11-09T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:28.952Z	3078.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:28.952Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464441617																										CAR:783:2017:00461									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00461			Felipe Veloza Romero									PRESENT							Dos carpinteros frente a la cámara												2017-10-11T00:00:00				2017	10	11		Bosques húmedos y muy húmedos de los Andes	Cámara Trampa					Dos carpinteros frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.8995	-73.7399																																				Felipe Veloza Romero	2017-10-11T00:00:00												Colaptes rivolii								Animalia	Chordata	Aves	Piciformes	Picidae	Colaptes		rivolii		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:28.937Z	3078.0								true	false	7340159	7340159	1	44	212	724	9333	2478232		7340159	Colaptes rivolii	Colaptes	Colaptes rivolii	Colaptes rivolii		DWC_ARCHIVE	2020-09-01T14:02:28.937Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464441616																										CAR:783:2017:00458									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00458			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-09-18T00:00:00				2017	9	18		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.8995	-73.7399																																				Felipe Veloza Romero	2017-09-18T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:28.958Z	3078.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:28.958Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
2464441615																										CAR:783:2017:00454									es	CC_BY_NC_4_0											Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MACHINE_OBSERVATION				CAR:783:2017:00454			Felipe Veloza Romero									PRESENT							Frente a la cámara												2017-09-10T00:00:00				2017	9	10		Desde bosques secos tropicales en Perú, hasta bosques altoandinos y páramos	Cámara Trampa					Frente a la cámara				SOUTH_AMERICA				CO	Cundinamarca	Guatavita		Monquetiva								4.8995	-73.7399																																				Felipe Veloza Romero	2017-09-10T00:00:00												Tremarctos ornatus (F.G.Cuvier, 1825)								Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos		ornatus		SPECIES		Oso andino		ACCEPTED			528d764c-c43f-46d7-b192-27361ea378f5	CO	2020-09-01T14:02:28.962Z	3078.0								true	false	2433401	2433401	1	44	359	732	9681	2433400		2433401	Tremarctos ornatus	Tremarctos	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		DWC_ARCHIVE	2020-09-01T14:02:28.962Z	2020-09-01T01:32:34.319Z	false				COL	Colombia	COL.14_1	Cundinamarca	COL.14.34_1	Gachetá		
