gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	recordedByID	identifiedByID
2464441589																										CAR:783:2017:00348									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00348			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-06-04				2017	06	04		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3048										4.9184	-73.7323	WGS84																																							Felipe Veloza Romero	2017-06-04												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464441588																										CAR:783:2017:00344									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00344			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-05-30				2017	05	30		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3048										4.9184	-73.7323	WGS84																																							Felipe Veloza Romero	2017-05-30												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464441587																										CAR:783:2017:00340									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00340			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-05-26				2017	05	26		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3048										4.9184	-73.7323	WGS84																																							Felipe Veloza Romero	2017-05-26												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464441586																										CAR:783:2017:00337									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00337			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-08-22				2017	08	22		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3039										4.9154	-73.7285	WGS84																																							Felipe Veloza Romero	2017-08-22												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464441585																										CAR:783:2017:00333									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00333			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-08-27				2017	08	27		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3039										4.9154	-73.7284	WGS84																																							Felipe Veloza Romero	2017-08-27												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464441584																										CAR:783:2017:00326									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00326			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-07-25				2017	07	25		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3038										4.9144	-73.7279	WGS84																																							Felipe Veloza Romero	2017-07-25												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464441583																										CAR:783:2017:00322									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00322			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-07-01				2017	07	01		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3038										4.9144	-73.7279	WGS84																																							Felipe Veloza Romero	2017-07-01												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464441582																										CAR:783:2017:00319									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00319			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-06-12				2017	06	12		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3038										4.9144	-73.7279	WGS84																																							Felipe Veloza Romero	2017-06-12												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464441581																										CAR:783:2017:00315									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00315			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-06-09				2017	06	09		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3038										4.9144	-73.7279	WGS84																																							Felipe Veloza Romero	2017-06-09												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464441580																										CAR:783:2017:00311									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00311			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-06-03				2017	06	03		Bosques abiertos, bordes de bosque, hasta en las ciudades	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3038										4.9144	-73.7279	WGS84																																							Felipe Veloza Romero	2017-06-03												Turdus fuscater								Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus		fuscater		Especie		Orbigny & Lafresnaye, 1837	Mirla						
2464441579																										CAR:783:2017:00285									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00285			Felipe Veloza Romero								Silvestre									Frente a la cámara se rasca												2017-11-27				2017	11	27		Bosques de niebla y páramo	Cámara Trampa					Frente a la cámara se rasca				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3077										4.9011	-73.7398	WGS84																																							Felipe Veloza Romero	2017-11-27												Nasuella olivacea								Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Nasuella		olivacea		Especie		(Gray, 1865)	Cusumbo						
2464441578																										CAR:783:2017:00281									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00281			Felipe Veloza Romero								Silvestre									Frente a la cámara se rasca												2017-11-08				2017	11	08		Bosques de niebla y páramo	Cámara Trampa					Frente a la cámara se rasca				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3077										4.9011	-73.7398	WGS84																																							Felipe Veloza Romero	2017-11-08												Nasuella olivacea								Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Nasuella		olivacea		Especie		(Gray, 1865)	Cusumbo						
2464441577																										CAR:783:2017:00278									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00278			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-10-29				2017	10	29		Bosques de niebla y páramo	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3077										4.9011	-73.7398	WGS84																																							Felipe Veloza Romero	2017-10-29												Nasuella olivacea								Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Nasuella		olivacea		Especie		(Gray, 1865)	Cusumbo						
2464441576																										CAR:783:2017:00274									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00274			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-10-24				2017	10	24		Bosques de niebla y páramo	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3077										4.9011	-73.7398	WGS84																																							Felipe Veloza Romero	2017-10-24												Nasuella olivacea								Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Nasuella		olivacea		Especie		(Gray, 1865)	Cusumbo						
2464441575																										CAR:783:2017:00270									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00270			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-09-22				2017	09	22		Bosques de niebla y páramo	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3078										4.8995	-73.7399	WGS84																																							Felipe Veloza Romero	2017-09-22												Nasuella olivacea								Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Nasuella		olivacea		Especie		(Gray, 1865)	Cusumbo						
2464441574																										CAR:783:2017:00267									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00267			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-10-11				2017	10	11		Humedales y páramos	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3052										4.9161	-73.7305	WGS84																																							Felipe Veloza Romero	2017-10-11												Cavia anolaimae								Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia		anolaimae		Especie		(Allen, 1916)	Curí						
2464441573																										CAR:783:2017:00263									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00263			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-10-08				2017	10	08		Humedales y páramos	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3052										4.9161	-73.7305	WGS84																																							Felipe Veloza Romero	2017-10-08												Cavia anolaimae								Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia		anolaimae		Especie		(Allen, 1916)	Curí						
2464441572																										CAR:783:2017:00256									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00256			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-10-05				2017	10	05		Humedales y páramos	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3052										4.9161	-73.7305	WGS84																																							Felipe Veloza Romero	2017-10-05												Cavia anolaimae								Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia		anolaimae		Especie		(Allen, 1916)	Curí						
2464441571																										CAR:783:2017:00252									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00252			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-10-02				2017	10	02		Humedales y páramos	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3052										4.9161	-73.7305	WGS84																																							Felipe Veloza Romero	2017-10-02												Cavia anolaimae								Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia		anolaimae		Especie		(Allen, 1916)	Curí						
2464441570																										CAR:783:2017:00249									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00249			Felipe Veloza Romero								Silvestre									Frente a la cámara												2017-09-29				2017	09	29		Humedales y páramos	Cámara Trampa					Frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3052										4.9161	-73.7305	WGS84																																							Felipe Veloza Romero	2017-09-29												Cavia anolaimae								Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia		anolaimae		Especie		(Allen, 1916)	Curí						
2464441569																										CAR:783:2017:00245									es												Corporación Autonoma regional de Cundinamarca (CAR)							Imagén estática		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Biodiversidad Jurisdicción CAR		MachineObservation				CAR:783:2017:00245			Felipe Veloza Romero								Silvestre									Pasa frente a la cámara												2017-08-10				2017	08	10		Humedales y páramos	Cámara Trampa					Pasa frente a la cámara				SA				Colombia	CO	Cundinamarca	Guatavita		Monquetiva		3052										4.9161	-73.7305	WGS84																																							Felipe Veloza Romero	2017-08-10												Cavia anolaimae								Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia		anolaimae		Especie		(Allen, 1916)	Curí						
2464441568																										CAR:783:2017:00197									es												Corporación Autonoma regional de Cundinamarca (CAR)							Evento		899.999.062-6		CAR:783:2017	Corporación Autonoma regional de Cundinamarca (CAR)		Formulación del plan de prevención, manejo y control de la especie Procambarus clarkii		HumanObservation				CAR:783:2017:00197			Julio Cesar Sanchez								Invasor									Entrevista a pobladores reportando gran cantidad de individuos												2017-12-19				2017	12	19		Aguas lenticas	Puntual					Entervista a pobadores aduciendo gran cantida de individuos				SA				Colombia	CO	Cundinamarca	Lenguazaque		Vallados Accesorios		0										5.3285	-73.6996	WGS84																																							Julio Cesar Sanchez	2017-12-19												Procambarus clarkii								Animalia	Arthropoda	Malacostraca	Decapoda	Cambaridae	Procambarus		clarkii		Especie		(Girard, 1852)	Cangrejo Rojo Americano						
